population_id,gene_id,portfolio_size,portfolio_site_ids,at_least_one_intact_fraction,all_targets_intact_fraction,n_haplotypes_total,n_haplotypes_callable_atleast1,n_haplotypes_callable_all,n_samples,primary_population_n20,sensitivity_population_n10,sensitivity_population_n30
GNgam,AGAP004239,3,AGAP004239__SITE01;AGAP004239__SITE04;AGAP004239__SITE05,1,0.975,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP004239,3,AGAP004239__SITE01;AGAP004239__SITE04;AGAP004239__SITE05,1,0.96875,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.884615384615385,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.88,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.826086956521739,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.892255892255892,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.816901408450704,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.891304347826087,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.863636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.958333333333333,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.825,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE04,1,0.964285714285714,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.878205128205128,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.96,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.782608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.917508417508417,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.887323943661972,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.768115942028986,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.909090909090909,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.8375,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE03;AGAP004239__SITE05,1,0.977678571428571,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.878205128205128,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.866666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.956521739130435,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.890572390572391,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.71830985915493,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.86231884057971,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.772727272727273,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.958333333333333,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.975,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP004239,3,AGAP004239__SITE02;AGAP004239__SITE04;AGAP004239__SITE05,1,0.96875,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.993589743589744,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.853333333333333,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.782608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.85016835016835,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.711267605633803,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.760869565217391,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.772727272727273,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.958333333333333,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.8375,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP004239,3,AGAP004239__SITE03;AGAP004239__SITE04;AGAP004239__SITE05,1,0.955357142857143,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.967948717948718,0.967948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.0133333333333333,0.0133333333333333,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.103260869565217,0.103260869565217,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.698653198653199,0.698653198653199,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.626760563380282,0.619718309859155,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.708333333333333,0.708333333333333,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.963768115942029,0.956521739130435,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.663636363636364,0.663636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.416666666666667,0.416666666666667,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.675,0.675,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP006935,2,AGAP006935__SITE01;AGAP006935__SITE02,0.415178571428571,0.415178571428571,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,0.993333333333333,0.98,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,0.967391304347826,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,0.968013468013468,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,1,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE02,1,0.982142857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,0.993333333333333,0.98,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,0.967391304347826,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,0.968013468013468,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,1,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE03,1,0.982142857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,0.986666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,0.978260869565217,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,0.976430976430976,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,1,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,0.992753623188406,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,1,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE04,1,0.982142857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,0.986666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,0.994565217391304,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,0.978114478114478,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,1,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,1,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE01;AGAP007122__SITE05,1,0.982142857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,0.98,0.98,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,0.972826086956522,0.972826086956522,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,0.986531986531987,0.986531986531987,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,0.992957746478873,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,1,1,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,0.9875,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE03,1,1,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,0.973333333333333,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,0.956521739130435,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,0.981481481481481,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,0.992753623188406,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE04,1,1,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,0.973333333333333,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,0.972826086956522,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,0.983164983164983,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,0.985915492957746,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,1,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE02;AGAP007122__SITE05,1,1,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,0.973333333333333,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,0.956521739130435,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,0.981481481481481,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,0.992753623188406,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE04,1,1,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,0.973333333333333,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,0.972826086956522,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,0.983164983164983,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,0.985915492957746,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,1,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE03;AGAP007122__SITE05,1,1,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,0.986666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,0.983695652173913,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,0.991582491582492,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,0.992753623188406,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,1,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,2,AGAP007122__SITE04;AGAP007122__SITE05,1,1,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,0.993333333333333,0.98,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,0.967391304347826,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,0.968013468013468,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,1,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE03,1,0.982142857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,0.973333333333333,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,0.951086956521739,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,0.962962962962963,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,0.992957746478873,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,1,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,0.992753623188406,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,1,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,1,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,0.9875,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP007122,3,AGAP007122__SITE01;AGAP007122__SITE02;AGAP007122__SITE04,1,0.982142857142857,224,224,224,112,TRUE,TRUE,TRUE
