population_site_id,gene_id,min_population_n,populations_assessed_sensitivity,population_q10_sensitivity,population_breadth_sensitivity,max_alt_af_sensitivity,site_score_sensitivity,class_sensitivity
AGAP009936__SITE03,AGAP009936,30,9,0.988300637156271,1,0.0133928571428571,0.994803037753886,ROBUST
AGAP009936__SITE04,AGAP009936,30,9,0.930854700854701,0.888888888888889,0.0897435897435897,0.953901007781605,INTERMEDIATE
AGAP009936__SITE05,AGAP009936,30,9,0.927521367521367,0.888888888888889,0.0897435897435897,0.952827802380041,INTERMEDIATE
AGAP007938__SITE01,AGAP007938,30,9,0.97807519640853,1,0.0125,0.991216560296162,ROBUST
AGAP007938__SITE02,AGAP007938,30,9,0.97807519640853,1,0.0125,0.99087007841983,ROBUST
AGAP007938__SITE03,AGAP007938,30,9,0.978768115942029,1,0.0125,0.990563564166744,ROBUST
AGAP007938__SITE04,AGAP007938,30,9,0.983111111111111,1,0.0181818181818182,0.991560875277293,ROBUST
AGAP007938__SITE05,AGAP007938,30,9,0.983111111111111,1,0.0181818181818182,0.991534222825268,ROBUST
AGAP004521__SITE01,AGAP004521,30,9,0.422142857142857,0.111111111111111,0.581818181818182,0.509009901789753,CONCERN
AGAP004521__SITE02,AGAP004521,30,9,0.653156438631791,0.111111111111111,0.325892857142857,0.687478430908836,CONCERN
AGAP004521__SITE03,AGAP004521,30,9,0.960035133948178,1,0.0434782608695652,0.979157759105845,ROBUST
AGAP004521__SITE04,AGAP004521,30,9,0.960035133948178,1,0.0434782608695652,0.979317673817998,ROBUST
AGAP004521__SITE05,AGAP004521,30,9,0.960933001512712,1,0.0434782608695652,0.978369432820006,INTERMEDIATE
AGAP007729__SITE01,AGAP007729,30,9,0.946811594202898,0.888888888888889,0.0543478260869565,0.9560993170792,INTERMEDIATE
AGAP007729__SITE02,AGAP007729,30,9,0.993952343952344,1,0.00641025641025641,0.996994181882242,ROBUST
AGAP007729__SITE03,AGAP007729,30,9,1,1,0,1,ROBUST
AGAP007729__SITE04,AGAP007729,30,9,0.991455399061033,1,0.00909090909090909,0.996581624527809,ROBUST
AGAP007729__SITE05,AGAP007729,30,9,0.993920634920635,1,0.00666666666666667,0.997440357735134,ROBUST
AGAP012142__SITE01,AGAP012142,30,9,0.946159420289855,0.888888888888889,0.0597826086956522,0.958857614103396,INTERMEDIATE
AGAP012142__SITE02,AGAP012142,30,9,0.0248888888888889,0,1,0.199132669983416,CONCERN
AGAP012142__SITE03,AGAP012142,30,9,0.998765432098765,1,0.00168350168350168,0.999336440692162,ROBUST
AGAP012142__SITE04,AGAP012142,30,9,0.770888888888889,0,0.253333333333333,0.717948590381426,INTERMEDIATE
AGAP012142__SITE05,AGAP012142,30,9,0.956666666666667,1,0.0387205387205387,0.975966254585658,ROBUST
AGAP006233__SITE01,AGAP006233,30,9,0.914545454545455,0.888888888888889,0.1,0.941042191639206,INTERMEDIATE
AGAP006233__SITE02,AGAP006233,30,9,0.914545454545455,0.888888888888889,0.1,0.941468630871616,INTERMEDIATE
AGAP006233__SITE03,AGAP006233,30,9,0.914545454545455,0.888888888888889,0.1,0.939523001873748,INTERMEDIATE
AGAP006233__SITE04,AGAP006233,30,9,0.553236714975845,0,0.463768115942029,0.583936631542083,CONCERN
AGAP006233__SITE05,AGAP006233,30,9,0.952888888888889,0.888888888888889,0.0545454545454545,0.963489069802503,INTERMEDIATE
AGAP004057__SITE01,AGAP004057,30,9,0,0,1,0.212686567164179,CONCERN
AGAP004057__SITE02,AGAP004057,30,9,0,0,1,0.212686567164179,CONCERN
AGAP004057__SITE03,AGAP004057,30,9,0.427536231884058,0.111111111111111,0.576086956521739,0.541501730478045,CONCERN
AGAP004057__SITE04,AGAP004057,30,9,0.427536231884058,0.111111111111111,0.570652173913044,0.541725379314607,CONCERN
AGAP004057__SITE05,AGAP004057,30,9,0.937474120082816,0.888888888888889,0.0625,0.956414549921201,INTERMEDIATE
AGAP012991__SITE01,AGAP012991,30,9,0.966529850746269,1,0.025,0.986058692194764,ROBUST
AGAP012991__SITE02,AGAP012991,30,9,0.989287805592154,1,0.0138888888888889,0.995259760401421,ROBUST
AGAP012991__SITE03,AGAP012991,30,9,0.989814814814815,1,0.0138888888888889,0.995654978749241,ROBUST
AGAP012991__SITE04,AGAP012991,30,9,0.815572139303482,0.777777777777778,0.201492537313433,0.886680939564472,INTERMEDIATE
AGAP012991__SITE05,AGAP012991,30,9,0.605128205128206,0.888888888888889,0.461538461538462,0.820545847595028,CONCERN
AGAP004739__SITE01,AGAP004739,30,9,0.952991452991453,0.888888888888889,0.0641025641025641,0.96311870136497,INTERMEDIATE
AGAP004739__SITE02,AGAP004739,30,9,0.952991452991453,0.888888888888889,0.0641025641025641,0.962532347420407,INTERMEDIATE
AGAP004739__SITE03,AGAP004739,30,9,0.952991452991453,0.888888888888889,0.0641025641025641,0.962532347420407,INTERMEDIATE
AGAP004739__SITE04,AGAP004739,30,9,0.962393162393163,0.888888888888889,0.0512820512820513,0.966884442257576,INTERMEDIATE
AGAP004739__SITE05,AGAP004739,30,9,1,1,0,1,ROBUST
AGAP008578__SITE01,AGAP008578,30,9,0.928854700854701,0.888888888888889,0.0897435897435897,0.950922329743225,INTERMEDIATE
AGAP008578__SITE02,AGAP008578,30,9,0.930616605616605,0.888888888888889,0.0897435897435897,0.951789245166111,INTERMEDIATE
AGAP008578__SITE03,AGAP008578,30,9,0.89830985915493,0.777777777777778,0.109090909090909,0.923192183403451,INTERMEDIATE
AGAP008578__SITE04,AGAP008578,30,9,0.99016835016835,1,0.00909090909090909,0.995140459319564,ROBUST
AGAP008578__SITE05,AGAP008578,30,9,0.987247119078105,1,0.0140845070422535,0.994097358916047,ROBUST
AGAP010220__SITE01,AGAP010220,30,9,0.976495726495726,1,0.0320512820512821,0.989985967597908,ROBUST
AGAP010220__SITE02,AGAP010220,30,9,0.783661971830986,0.555555555555556,0.211267605633803,0.841890722444118,INTERMEDIATE
AGAP010220__SITE03,AGAP010220,30,9,0.783661971830986,0.555555555555556,0.211267605633803,0.841890722444118,INTERMEDIATE
AGAP010220__SITE04,AGAP010220,30,9,0.67452380952381,0.444444444444444,0.339285714285714,0.7446526297086,CONCERN
AGAP010220__SITE05,AGAP010220,30,9,0.67452380952381,0.444444444444444,0.339285714285714,0.7446526297086,CONCERN
AGAP005920__SITE01,AGAP005920,30,9,0.989773288439955,1,0.00666666666666667,0.976092035066943,UNRESOLVED_ACCESSIBILITY
AGAP005920__SITE02,AGAP005920,30,9,0.981577464788732,1,0.0133333333333333,0.992755062714596,ROBUST
AGAP005920__SITE03,AGAP005920,30,9,0.908444444444444,0.888888888888889,0.106666666666667,0.937517649846008,INTERMEDIATE
AGAP005920__SITE04,AGAP005920,30,9,0.986947738252086,1,0.0144927536231884,0.993048853230553,ROBUST
AGAP005920__SITE05,AGAP005920,30,9,0.990814814814815,1,0.00666666666666667,0.995464542367527,ROBUST
AGAP001108__SITE01,AGAP001108,30,9,0.998765432098765,1,0.00168350168350168,0.999283135788111,ROBUST
AGAP001108__SITE02,AGAP001108,30,9,0.931481481481481,0.777777777777778,0.0625,0.931186823817421,INTERMEDIATE
AGAP001108__SITE03,AGAP001108,30,9,0.598444444444444,0,0.416666666666667,0.571483890073442,CONCERN
AGAP001108__SITE04,AGAP001108,30,9,0.598444444444444,0,0.416666666666667,0.599362354892206,CONCERN
AGAP001108__SITE05,AGAP001108,30,9,0.987690796857463,1,0.0125,0.993807027572575,ROBUST
AGAP010453__SITE01,AGAP010453,30,9,0.968455082223198,1,0.0326086956521739,0.983629020393567,ROBUST
AGAP010453__SITE02,AGAP010453,30,9,0.798755109624675,0.777777777777778,0.224358974358974,0.879633832351224,INTERMEDIATE
AGAP010453__SITE03,AGAP010453,30,9,0.960123360938578,1,0.0491071428571429,0.979149976695199,ROBUST
AGAP010453__SITE04,AGAP010453,30,9,0.960123360938578,1,0.0491071428571429,0.979149976695199,ROBUST
AGAP010453__SITE05,AGAP010453,30,9,0.987247119078105,1,0.0140845070422535,0.994657060408584,ROBUST
AGAP006098__SITE01,AGAP006098,30,9,0.955632850241546,1,0.0466666666666667,0.979524061885191,ROBUST
AGAP006098__SITE02,AGAP006098,30,9,0.958531400966183,1,0.0466666666666667,0.980621833894708,ROBUST
AGAP006098__SITE03,AGAP006098,30,9,0.880059752454119,0.777777777777778,0.126760563380282,0.911318981277989,INTERMEDIATE
AGAP006098__SITE04,AGAP006098,30,9,0.923636932707356,0.555555555555556,0.0727272727272727,0.891697984226784,INTERMEDIATE
AGAP006098__SITE05,AGAP006098,30,9,0.923636932707356,0.666666666666667,0.0727272727272727,0.909084267098141,INTERMEDIATE
AGAP012461__SITE01,AGAP012461,30,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE02,AGAP012461,30,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE03,AGAP012461,30,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE04,AGAP012461,30,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE05,AGAP012461,30,0,,,,,UNRESOLVED_CONTIG
AGAP006766__SITE01,AGAP006766,30,9,0.979296066252587,1,0.016304347826087,0.990848166002286,ROBUST
AGAP006766__SITE02,AGAP006766,30,9,0.405314009661835,0.222222222222222,0.666666666666667,0.585958921747371,CONCERN
AGAP006766__SITE03,AGAP006766,30,9,0.972753623188406,1,0.0272727272727273,0.984997380404584,ROBUST
AGAP006766__SITE04,AGAP006766,30,9,0.955120435120435,0.888888888888889,0.0512820512820513,0.960641953403147,INTERMEDIATE
AGAP006766__SITE05,AGAP006766,30,9,0.852666666666667,0.222222222222222,0.14,0.806087420042644,INTERMEDIATE
AGAP012499__SITE01,AGAP012499,30,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE02,AGAP012499,30,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE03,AGAP012499,30,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE04,AGAP012499,30,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE05,AGAP012499,30,0,,,,,UNRESOLVED_CONTIG
AGAP007965__SITE01,AGAP007965,30,9,0.255433455433456,0,0.82051282051282,0.424557614856123,CONCERN
AGAP007965__SITE02,AGAP007965,30,9,0.941722222222222,0.888888888888889,0.0375,0.956032012556266,ROBUST
AGAP007965__SITE03,AGAP007965,30,9,0.357874396135265,0,0.601449275362319,0.498220259983725,CONCERN
AGAP007965__SITE04,AGAP007965,30,9,0.947743348982786,0.888888888888889,0.0422535211267606,0.95858113189919,ROBUST
AGAP007965__SITE05,AGAP007965,30,9,0.189777777777778,0,0.833333333333333,0.284127102582327,CONCERN
AGAP012519__SITE01,AGAP012519,30,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE02,AGAP012519,30,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE03,AGAP012519,30,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE04,AGAP012519,30,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE05,AGAP012519,30,0,,,,,UNRESOLVED_CONTIG
AGAP007031__SITE01,AGAP007031,30,9,0.667606837606837,0.888888888888889,0.448717948717949,0.840384569824868,CONCERN
AGAP007031__SITE02,AGAP007031,30,9,0.667606837606837,0.888888888888889,0.448717948717949,0.839958130592459,CONCERN
AGAP007031__SITE03,AGAP007031,30,9,0.966238007756685,1,0.0434782608695652,0.982041100159251,ROBUST
AGAP007031__SITE04,AGAP007031,30,9,0.966238007756685,1,0.0434782608695652,0.983293765404454,ROBUST
AGAP007031__SITE05,AGAP007031,30,9,0.975652173913044,1,0.0272727272727273,0.988387263288302,ROBUST
AGAP011377__SITE01,AGAP011377,30,9,0.0115424430641822,0,0.989130434782609,0.178412865795247,CONCERN
AGAP011377__SITE02,AGAP011377,30,9,0.110769230769231,0,0.897435897435897,0.246930594281341,CONCERN
AGAP011377__SITE03,AGAP011377,30,9,0.185139039364392,0,0.826923076923077,0.354823795432372,CONCERN
AGAP011377__SITE04,AGAP011377,30,9,0.77945652173913,0.222222222222222,0.2125,0.762677740953617,INTERMEDIATE
AGAP011377__SITE05,AGAP011377,30,9,0.89172619047619,0.888888888888889,0.125,0.927000488628287,INTERMEDIATE
AGAP004050__SITE01,AGAP004050,30,9,1,1,0,1,ROBUST
AGAP004050__SITE02,AGAP004050,30,9,1,1,0,1,ROBUST
AGAP004050__SITE03,AGAP004050,30,9,0.825238496071829,0.444444444444444,0.1875,0.818112218189955,INTERMEDIATE
AGAP004050__SITE04,AGAP004050,30,9,0.825238496071829,0.444444444444444,0.1875,0.822696439938355,INTERMEDIATE
AGAP004050__SITE05,AGAP004050,30,9,0.487922705314009,0,0.521739130434783,0.533426166270099,CONCERN
AGAP028779__SITE01,AGAP028779,30,9,0.918196457326892,0.777777777777778,0.0841750841750842,0.920074391983866,INTERMEDIATE
AGAP028779__SITE02,AGAP028779,30,9,0.918196457326892,0.777777777777778,0.0841750841750842,0.920074391983866,INTERMEDIATE
AGAP028779__SITE03,AGAP028779,30,9,0.918196457326892,0.777777777777778,0.0841750841750842,0.920074391983866,INTERMEDIATE
AGAP028779__SITE04,AGAP028779,30,9,0.998765432098765,1,0.00168350168350168,0.999336440692162,ROBUST
AGAP028779__SITE05,AGAP028779,30,9,0.998765432098765,1,0.00168350168350168,0.999336440692162,ROBUST
